ATCOCode,NaptanCode,PlateCode,CleardownCode,CommonName,CommonNameLang,ShortCommonName,ShortCommonNameLang,Landmark,LandmarkLang,Street,StreetLang,Crossing,CrossingLang,Indicator,IndicatorLang,Bearing,NptgLocalityCode,LocalityName,ParentLocalityName,GrandParentLocalityName,Town,TownLang,Suburb,SuburbLang,LocalityCentre,GridType,Easting,Northing,Longitude,Latitude,StopType,BusStopType,TimingStatus,DefaultWaitTime,Notes,NotesLang,AdministrativeAreaCode,CreationDateTime,ModificationDateTime,RevisionNumber,Modification,Status
0100BRP90366,bstgmpg,,,Stokes Croft,,,,,,Marlborough Street,,,,N3,,E,N0077029,Kingsdown,Bristol,,,,,,false,UKOS,358985,173591,-2.59174,51.4598,BCT,MKD,OTH,,,,009,2009-02-05T00:00:00,2020-08-21T15:31:08,25,new,active
0100BRP90364,bstgpwp,,,Bond Street,,,,,,Bond Street,,,,S6,,W,N0080902,Cabot Circus,Bristol,,,,,,false,UKOS,359131,173525,-2.58963,51.45922,BCT,MKD,OTH,,,,009,2009-02-05T00:00:00,2025-11-27T11:06:42,111,new,active
0100BRP90365,bstgptj,,,Bond Street,,,,,,Bond Street,,,,S8,,W,N0080902,Cabot Circus,Bristol,,,,,,false,UKOS,359116,173525,-2.58985,51.45922,BCT,MKD,OTH,,,,009,2009-02-05T00:00:00,2025-11-25T10:28:10,100,delete,inactive
0100BRP90213,bstjtad,,,Robertson Road,,,,,,Stapleton Road,,,,opp,,SW,E0035600,Eastville,Bristol,,,,,,false,UKOS,360871,174695,-2.56472,51.46986,BCT,MKD,OTH,,,,009,2009-02-05T00:00:00,2021-11-18T17:47:35,29,new,active
0100BRP90170,bstjtmd,,,Robertson Road,,,,,,Stapleton Road,,,,opp,,NE,E0035600,Eastville,Bristol,,,,,,false,UKOS,360873,174714,-2.56469,51.47003,BCT,MKD,OTH,,,,009,2009-02-05T00:00:00,2021-11-18T17:47:02,47,new,active
0100BRP90225,bstjwtm,,,Stapleton Church,,,,,,Bell Hill,,,,E-bound,,E,E0035651,Stapleton,Bristol,,,,,,false,UKOS,361404,175948,-2.55718,51.48116,BCT,MKD,OTH,,,,009,2003-06-12T00:00:00,2017-03-06T15:40:19,10,new,active
0100BRP90226,bstmagj,,,Stapleton Church,,,,,,Bell Hill,,,,W-bound,,W,E0035651,Stapleton,Bristol,,,,,,false,UKOS,361471,175953,-2.55622,51.48121,BCT,MKD,OTH,,,,009,2009-10-22T00:00:00,2017-03-06T15:40:30,10,new,active
0100BRP90227,bstjwgt,,,Glenfrome Road,,,,,,Bell Hill,,,,S-bound,,S,E0035651,Stapleton,Bristol,,,,,,false,UKOS,361216,175719,-2.55987,51.47909,BCT,MKD,OTH,,,,009,2008-09-05T00:00:00,2016-10-31T10:46:58,4,new,active
0100BRP90224,bstjwgm,,,Glenfrome Road,,,,,,Bell Hill,,,,N-bound,,N,E0035651,Stapleton,Bristol,,,,,,false,UKOS,361207,175731,-2.56,51.4792,BCT,MKD,OTH,,,,009,2008-09-05T00:00:00,2016-10-31T10:46:58,4,new,active
0100BRP90221,bstjdwj,,,West Street,,,,,,West Street,,,,W-bound,,W,N0077040,Old Market,Bristol,,,,,,false,UKOS,359943,173273,-2.57792,51.45701,BCT,MKD,OTH,,,,009,2009-02-05T00:00:00,2023-10-20T15:40:15,13,new,active
0100BRP90173,bstmaga,,,Eastville Park,,,,,,Fishponds Road,,,,C,,E,E0035600,Eastville,Bristol,,,,,,false,UKOS,361542,175160,-2.55511,51.47409,BCT,MKD,OTH,,,,009,2009-02-05T00:00:00,2018-07-12T14:24:13,19,new,active
0100BRP90208,bstmajg,,,Eastville Park,,,,,,Fishponds Road,,,,A,,SW,E0035600,Eastville,Bristol,,,,,,false,UKOS,361418,175095,-2.55689,51.47349,BCT,MKD,OTH,,,,009,2009-02-05T00:00:00,2025-07-23T13:27:14,93,new,active
0100BRC53383,bstjwtd,,,Eastville Park,,,,,,Muller Road,,,,B,,W,E0035600,Eastville,Bristol,,,,,,false,UKOS,361394,175163,-2.55724,51.4741,BCT,MKD,OTH,,,,009,2009-02-05T00:00:00,2018-07-12T14:19:33,21,new,active
0100BRP90176,bstmgma,,,Alcove Road,,,,,,Fishponds Road,,,,E-bound,,E,E0035604,Fishponds,Bristol,,,,,,false,UKOS,362391,175303,-2.5429,51.47543,BCT,MKD,OTH,,,,009,2003-06-12T00:00:00,2018-07-12T14:42:21,36,new,active
0100BRP90204,bstmjap,,,Alcove Road,,,,,,Fishponds Road,,,,W-bound,,W,E0035604,Fishponds,Bristol,,,,,,false,UKOS,362465,175321,-2.54184,51.4756,BCT,MKD,OTH,,,,009,2008-09-05T00:00:00,2018-07-12T14:45:14,13,new,active
0100BRP90307,bstgwtm,,,Old Market Roundabout,,,,,,Temple Way,,,,M1,,S,N0077040,Old Market,Bristol,,,,,,false,UKOS,359567,173038,-2.5833,51.45487,BCT,MKD,OTH,,,,009,2009-08-25T00:00:00,2025-07-23T09:05:13,63,new,active
0100BRP90325,bstgwpj,,,Old Market Roundabout,,,,,,Temple Way,,,,M2,,N,N0077040,Old Market,Bristol,,,,,,false,UKOS,359534,173026,-2.58378,51.45476,BCT,MKD,OTH,,,,009,2009-02-05T00:00:00,2025-07-23T09:50:38,78,new,active
010000075,bstpjtp,,,Old Market Roundabout,,,,,,Temple Way,,,,M5,,S,N0077040,Old Market,Bristol,,,,,,false,UKOS,359566,173027,-2.58332,51.45477,BCT,MKD,OTH,,,,009,2022-03-23T00:00:00,2025-07-23T12:42:14,106,new,active
0100BRP91012,bstaptg,,,Percival Road,,,,,,The Promenade,,,,N-bound,,N,E0035590,Clifton,Bristol,,,,,,false,UKOS,356552,173491,-2.62675,51.45872,BCT,MKD,OTH,,,,009,2009-07-08T00:00:00,2021-11-18T17:35:27,27,new,active
0100BRP91011,bstapwa,,,Percival Road,,,,,,The Promenade,,,,SE-bound,,SE,E0035590,Clifton,Bristol,,,,,,false,UKOS,356587,173436,-2.62624,51.45823,BCT,MKD,OTH,,,,009,2003-06-12T00:00:00,2021-11-18T17:36:00,26,new,active
0100BRP91002,bstdgjg,,,Students Union,,,,,,Queens Road,,,,N-bound,,N,E0035590,Clifton,Bristol,,,,,,false,UKOS,357455,173260,-2.61372,51.45671,BCT,MKD,OTH,,,,009,2009-07-08T00:00:00,2023-12-13T14:07:23,16,new,active
0100BRP91001,bstdgpt,,,Students Union,,,,,,Queen's Road,,,,S-bound,,S,E0035590,Clifton,Bristol,,,,,,false,UKOS,357496,173308,-2.61314,51.45714,BCT,MKD,OTH,,,,009,2003-06-12T00:00:00,2023-12-13T14:06:28,13,new,active
0100BRP90999,bstdjpw,,,Victoria Rooms,,,,,,Queen's Road,,,,E-bound,,E,E0035590,Clifton,Bristol,,,,,,false,UKOS,357664,173411,-2.61073,51.45808,BCT,MKD,OTH,,,,009,2009-07-08T00:00:00,2023-12-13T14:05:33,12,new,active
0100BRP90998,bstdjwd,,,Victoria Rooms,,,,,,Queen's Road,,,,W-bound,,W,E0035590,Clifton,Bristol,,,,,,false,UKOS,357730,173388,-2.60978,51.45788,BCT,MKD,OTH,,,,009,2009-07-08T00:00:00,2017-08-17T11:02:26,10,new,active
0100BRP90997,bstdmjm,,,Queen's Avenue,,,,,,Queen's Avenue,,,,E-bound,,E,E0035664,Tyndalls Park,Bristol,,,,,,false,UKOS,357847,173376,-2.6081,51.45778,BCT,MKD,OTH,,,,009,2005-05-20T00:00:00,2024-01-11T16:17:24,4,new,active
0100BRP91008,bstawdt,,,Christ Church,,,,,,Clifton Down Road,,,,S-bound,,S,E0035590,Clifton,Bristol,,,,,,false,UKOS,356987,173316,-2.62047,51.45718,BCT,MKD,OTH,,,,009,2009-02-05T00:00:00,2020-08-18T15:30:58,19,new,active
0100BRP91006,bstawat,,,Christ Church,,,,,,Clifton Down,,,,W-bound,,W,E0035590,Clifton,Bristol,,,,,,false,UKOS,356938,173303,-2.62117,51.45706,BCT,MKD,OTH,,,,009,2009-02-05T00:00:00,2016-10-31T10:46:59,4,new,active
0100BRP91005,bstawjm,,,Clifton Village,,,,,,Clifton Down Road,,,,N-bound,,N,E0035590,Clifton,Bristol,,,,,,false,UKOS,357055,173141,-2.61947,51.45561,BCT,MKD,OTH,,,,009,2009-07-08T00:00:00,2023-12-13T14:09:29,4,new,active
0100BRP91004,bstawmt,,,Clifton Village,,,,,,Clifton Down Road,,,,S-bound,,S,E0035590,Clifton,Bristol,,,,,,false,UKOS,357081,173101,-2.61909,51.45525,BCT,MKD,OTH,,,,009,2009-08-25T00:00:00,2016-10-31T10:46:59,4,new,active
0100BRA10178,bstmapj,,,West Town Park,,,,,,West Town Lane,,,,W-bound,,W,E0035580,Brislington,Bristol,,,,,,false,UKOS,361647,170108,-2.55305,51.42867,BCT,MKD,OTH,,,,009,2003-06-12T00:00:00,2025-12-15T11:52:18,5,new,active
0100BRA10177,bstmagm,,,West Town Park,,,,,,West Town Lane,,,,NE-bound,,NE,E0035580,Brislington,Bristol,,,,,,false,UKOS,361518,170061,-2.5549,51.42824,BCT,MKD,OTH,,,,009,2009-02-06T00:00:00,2025-12-15T11:46:46,5,new,active
0100BRA10174,bstjtag,,,Wootton Park,,,,,,Wells Road,,,,N-bound,,N,E0035610,Hengrove,Bristol,,,,,,false,UKOS,360898,169914,-2.5638,51.42687,BCT,MKD,OTH,,,,009,2003-06-12T00:00:00,2025-12-15T12:26:38,21,new,active
0100BRA10173,bstjtap,,,Wootton Park,,,,,,Wells Road,,,,S-bound,,S,E0035610,Hengrove,Bristol,,,,,,false,UKOS,360912,169914,-2.5636,51.42688,BCT,MKD,OTH,,,,009,2003-06-12T00:00:00,2025-12-15T12:00:26,43,new,active
0100BRA10183,bstmgjt,,,Hungerford Gardens,,,,,,Hungerford Road,,,,E-bound,,E,E0035580,Brislington,Bristol,,,,,,false,UKOS,362254,169872,-2.54429,51.42659,BCT,MKD,OTH,,,,009,2003-06-12T00:00:00,2025-12-15T12:38:30,6,new,active
0100BRA10184,bstmgmj,,,Hungerford Gardens,,,,,,Hungerford Road,,,,W-bound,,W,E0035580,Brislington,Bristol,,,,,,false,UKOS,362311,169832,-2.54347,51.42623,BCT,MKD,OTH,,,,009,2003-06-12T00:00:00,2025-12-15T12:38:27,5,new,active
0100BRA10182,bstmdta,,,Hungerford Crescent,,,,,,Hungerford Road,,,,N-bound,,N,E0035580,Brislington,Bristol,,,,,,false,UKOS,362082,170139,-2.5468,51.42898,BCT,MKD,OTH,,,,009,2003-06-12T00:00:00,2025-12-15T12:57:09,37,new,active
0100BRA10181,bstmdtd,,,Hungerford Crescent,,,,,,Hungerford Road,,,,SE-bound,,SE,E0035580,Brislington,Bristol,,,,,,false,UKOS,362089,170141,-2.5467,51.429,BCT,MKD,OTH,,,,009,2009-08-25T00:00:00,2025-12-15T12:59:37,6,new,active
0100BRA10180,bstmdja,,,West Town Lane,,,,,,West Town Lane,,,,SW-bound,,SW,E0035580,Brislington,Bristol,,,,,,false,UKOS,361897,170270,-2.54947,51.43014,BCT,MKD,OTH,,,,009,2003-06-12T00:00:00,2025-12-15T14:10:38,13,new,active
0100BRA10179,bstmawt,,,West Town Lane,,,,,,West Town Lane,,,,NE-bound,,NE,E0035580,Brislington,Bristol,,,,,,false,UKOS,361803,170204,-2.55082,51.42954,BCT,MKD,OTH,,,,009,2009-02-06T00:00:00,2025-12-15T14:11:28,10,new,active
0100BRA10171,bstjptg,,,Greenleaze,,,,,,Wells Road,,,,N-bound,,N,E0035620,Knowle,Bristol,,,,,,false,UKOS,360834,170403,-2.56478,51.43127,BCT,MKD,OTH,,,,009,2003-06-12T00:00:00,2025-12-15T14:30:38,15,new,active
0100BRA10172,bstjpwa,,,Greenleaze,,,,,,Wells Road,,,,S-bound,,S,E0035620,Knowle,Bristol,,,,,,false,UKOS,360846,170376,-2.5646,51.43102,BCT,MKD,OTH,,,,009,2009-08-25T00:00:00,2025-12-15T14:36:11,6,new,active
0100BRA10293,bstjdwt,,,Broad Walk Square,,,,,,Salcombe Road,,,,D,,S,E0035620,Knowle,Bristol,,,,,,false,UKOS,359973,170458,-2.57717,51.4317,BCT,MKD,OTH,,,,009,2009-08-25T00:00:00,2025-12-15T15:16:54,19,new,active
0100BRA10294,bstjdtd,,,Broad Walk Square,,,,,,Axbridge Road,,,,B,,N,E0035620,Knowle,Bristol,,,,,,false,UKOS,359925,170553,-2.57787,51.43255,BCT,MKD,OTH,,,,009,2009-02-06T00:00:00,2025-12-15T15:07:12,19,new,active
0100BRA10166,bstjgam,,,Broad Walk Square,,,,,,Broad Walk,,,,C,,E,E0035620,Knowle,Bristol,,,,,,false,UKOS,360033,170525,-2.57631,51.43231,BCT,MKD,OTH,,,,009,2009-07-10T00:00:00,2025-12-15T15:11:30,19,new,active
0100BRA10165,bstjdta,,,Broad Walk Square,,,,,,Broad Walk,,,,A,,W,E0035620,Knowle,Bristol,,,,,,false,UKOS,359924,170471,-2.57787,51.43181,BCT,MKD,OTH,,,,009,2009-02-06T00:00:00,2025-12-15T15:16:57,30,new,active
0100BRA10164,bstjajp,,,St Barnabas Close,,,,,,Daventry Road,,,,SW-bound,,SW,N0073248,Lower Knowle,Bristol,,,,,,false,UKOS,359637,170312,-2.58198,51.43036,BCT,MKD,OTH,,,,009,2009-08-25T00:00:00,2019-06-18T10:26:40,11,new,active
